Acceleration x,Acceleration y,Acceleration z,Rotation x, Rotation y, Rotation z
-2.832901,-8.414566,0.31066895,-0.07298279,0.31988525,0.38609314
-1.9673615,-8.747589,0.41874695,0.035446167,0.25024414,0.3060608
-2.0514984,-9.86171,0.9496155,0.0030822754,-0.117492676,0.15609741
-0.7003021,-10.614029,1.1681976,0.015304565,-0.28427124,0.21443176
-1.1378784,-8.503204,0.12571716,-0.018920898,-0.12023926,0.48902893
-2.1933594,-9.313034,0.20257568,-0.054351807,-0.25280762,0.3915863
-2.4722595,-11.028519,0.89675903,-0.010986328,0.03277588,0.014678955
-1.5249786,-9.217209,0.55807495,0.024154663,0.33699036,-0.05647278
-1.563446,-7.8131866,0.6613617,0.029037476,0.10668945,-0.048843384
-1.7004852,-8.726028,0.6301422,0.008575439,-0.05091858,0.113342285
-2.4530182,-10.139633,0.20498657,0.056228638,-0.031066895,0.23062134
-3.4724426,-10.130051,0.07046509,0.06263733,-0.08206177,0.24040222
-5.1650543,-9.392105,0.6301575,-0.009140015,-0.1843872,0.2495575
-0.9190979,-9.12854,0.0056152344,-0.0619812,-0.14041138,0.59654236
-2.7679749,-10.968628,-0.64533997,-0.099853516,-0.4675293,0.38456726
-5.879135,-10.942261,0.28425598,-0.23822021,-1.4146729,0.22055054
-3.123825,-10.623596,1.3315277,-0.33747864,-1.2066803,0.6954956
-1.7750092,-10.467865,-0.15292358,-0.16461182,0.06515503,0.8005676
-1.3013763,-9.629303,-1.032074,-0.14077759,0.040405273,0.71473694
-3.7104645,-4.358261,-1.1209412,-0.49569702,-0.9504242,0.49879456
-4.6168823,-6.0354156,-3.1722717,-0.90345764,-2.32518,-0.9697418
-0.4189911,-11.75209,-5.5238495,-1.3979492,-4.2381287,-2.7507324
5.8417664,-12.832657,2.109787,-2.4672852,-5.8080597,-2.7601929
4.7550354,-7.7413177,1.1009369,-0.6685791,-4.372513,-0.6526947
-0.55363464,-7.087219,5.3909607,0.3521881,-2.9980621,0.6050873
-0.7628174,-11.474167,2.0497437,-0.42697144,-1.6086273,-0.123062134
0.8384552,-10.84642,-0.5252533,-0.17803955,-0.29190063,-0.105651855
-1.0320892,-8.65654,0.5100403,-0.41108704,0.1696167,-0.42544556
-1.1595154,-9.576584,-1.2602539,-0.4559784,0.7206116,-0.7113342
-0.71473694,-12.1857605,-2.8744202,-0.34268188,0.91944885,-0.6954498
0.2181549,-10.779358,1.1465759,-0.15635681,0.0022277832,-0.22935486
-0.13529968,-9.71315,3.4236908,-0.15208435,0.071258545,-0.16522217
0.11236572,-9.351364,0.9880371,0.025375366,1.4930573,-0.21440125
-1.1426849,-10.118057,-2.031311,0.14173889,2.2209167,-0.1603241
-1.1378784,-9.741898,-1.4019928,-0.04273987,1.233139,-0.21836853
-1.1378784,-9.9767,-0.71499634,-0.0036468506,0.704422,-0.27578735
-0.3564911,-8.651764,-0.35708618,0.041870117,0.17236328,-0.21438599
-0.32763672,-7.2621307,0.33468628,-0.09312439,-0.26808167,-0.18751526
0.71824646,-8.646973,-0.12409973,-0.06686401,-0.26991272,-0.27334595
0.20611572,-8.321121,-0.16253662,-0.07817078,-0.14682007,-0.33137512
1.4154816,-8.237274,-2.1225739,-0.0980072,0.2062378,-0.4871521
1.4683838,-8.922501,-0.6717682,-0.2268982,-0.008483887,-0.85183716
1.4852142,-9.8089905,0.43318176,-0.4953766,-0.14897156,-1.2702789
-0.10884094,-12.046783,-0.33306885,-0.54852295,0.044067383,-1.5164642
-0.18818665,-10.508606,-0.63334656,-0.5949402,0.16744995,-1.2397461
1.0836945,-9.097412,-1.8703766,-0.67741394,0.06086731,-0.9495697
-0.37812805,-12.039612,-0.35710144,-0.60624695,-0.52404785,-0.9810333
-0.15452576,-13.201614,-1.5341034,-0.523468,-0.03718567,-0.7589874
0.6797638,-13.517883,-1.0608826,-0.3618927,-0.34872437,-0.46453857
2.0598297,-12.130646,-1.3010864,-0.21315002,-0.39057922,-0.14109802
2.0934906,-12.856613,-1.0416718,0.08647156,-0.14225769,0.12310791
2.4709625,-13.56102,-1.2458496,0.4178772,0.06636047,0.47558594
4.214081,-11.098007,0.47399902,0.80332947,0.35835266,0.7400818
3.2379456,-11.380722,-0.042434692,0.72758484,0.7093048,0.5644684
1.5116577,-12.533157,-0.7174072,0.49240112,0.6585846,0.49421692
1.4275055,-9.602951,-0.82069397,0.47773743,0.71907043,0.7110748
0.49945068,-4.8230743,-2.2859344,0.42947388,0.9863281,1.0128479
-1.77742,-2.211502,-0.7822571,0.32807922,1.1039276,1.1838837
-2.909851,-5.3717194,0.7766571,0.121902466,0.055358887,0.8769226
-3.2200012,-9.018341,-0.3090515,0.069992065,0.20074463,0.46183777
-2.111618,-9.931198,0.1857605,0.19367981,0.25726318,0.085235596
0.45137024,-10.633194,0.49801636,0.2230072,-0.040542603,0.15058899
1.593399,-10.832062,-0.6285248,0.06387329,0.060546875,0.062332153
1.196701,-10.499023,-0.35229492,0.0079956055,-0.171875,-0.018920898
0.3600006,-9.717941,-0.05204773,-0.025619507,-0.28457642,0.058670044
0.26623535,-9.86171,-0.01600647,0.0027923584,-0.08634949,0.025680542
0.34558105,-9.775436,-0.22499084,0.055618286,0.09295654,0.0055236816
0.37202454,-9.744308,-0.2538147,-0.012802124,-0.079330444,-0.004257202
0.20370483,-9.892853,-0.12168884,0.07852173,0.01322937,0.006439209
-0.067977905,-9.773056,-0.107299805,0.07058716,0.06851196,0.0113220215
-0.1328888,-9.789825,-0.1505127,0.037597656,0.059951782,0.023849487
-0.1304779,-9.873688,-0.09046936,0.013458252,0.046829224,0.029953003
-0.14491272,-9.926392,0.053649902,-0.0024261475,0.018417358,0.03300476
-0.07519531,-9.904831,0.18336487,0.0024719238,-0.010284424,0.03514099
-0.017486572,-9.904831,0.23860168,0.020492554,-0.017623901,0.028427124
-0.0030517578,-9.916794,0.24101257,0.04309082,-0.020980835,0.017120361
-0.048736572,-9.909622,0.19537354,0.062942505,-0.014862061,0.0067443848
-0.048736572,-9.923996,0.15933228,0.070877075,-0.0032653809,-0.0024108887
-0.043930054,-9.854523,0.18817139,0.075149536,0.0025482178,-0.011276245
-0.099227905,-9.854523,0.25782776,0.080963135,-0.0050964355,-0.018295288
-0.14250183,-9.856903,0.34429932,0.088897705,-0.009674072,-0.026550293
-0.18818665,-9.7634735,0.3394928,0.09135437,0.011703491,-0.029907227
-0.2723236,-9.77066,0.30586243,0.08035278,0.029724121,-0.0289917
-0.3516693,-9.811386,0.35630798,0.060806274,0.018417358,-0.02166748
-0.32281494,-9.842529,0.34669495,0.044921875,0.0049743652,-0.009750366
-0.16654968,-9.856903,0.38032532,0.044921875,-0.014877319,-8.8500977E-4
-0.05354309,-9.828171,0.36831665,0.050109863,-0.014572144,0.0027770996
-0.048736572,-9.844925,0.37791443,0.051940918,-0.010284424,-0.0015106201
0.0017547607,-9.842545,0.3226776,0.06263733,0.0034637451,-0.0149383545
0.018569946,-9.885666,0.26023865,0.0617218,0.0068206787,-0.027770996
0.052246094,-9.849731,0.2818451,0.06355286,0.010482788,-0.037857056
0.1315918,-9.8089905,0.36831665,0.06782532,0.022079468,-0.0460968
0.109954834,-9.820969,0.3947296,0.06538391,0.046218872,-0.05281067
0.025802612,-9.885666,0.3683319,0.061416626,0.064834595,-0.056488037
0.06427002,-9.852127,0.4187622,0.062026978,0.0743103,-0.054641724
0.06906128,-9.8089905,0.36590576,0.06965637,0.099365234,-0.054031372
0.081100464,-9.830551,0.3635254,0.07821655,0.09631348,-0.0619812
0.042617798,-9.852127,0.43797302,0.078826904,0.08163452,-0.069610596
0.0017547607,-9.876083,0.5556793,0.07423401,0.091415405,-0.07266235
0.018585205,-9.866501,0.57728577,0.07118225,0.121658325,-0.06686401
-0.007873535,-9.782639,0.56288147,0.06629944,0.12776184,-0.05923462
-0.043930054,-9.773056,0.5724945,0.06355286,0.11065674,-0.053726196
-0.06074524,-9.816177,0.62294006,0.06782532,0.08226013,-0.05067444
-0.012664795,-9.801819,0.70939636,0.066604614,0.06300354,-0.047317505
0.07147217,-9.811386,0.75505066,0.060806274,0.05293274,-0.04121399
0.16764832,-9.8089905,0.7358246,0.050720215,0.0413208,-0.034484863
0.2109375,-9.818573,0.6805725,0.044921875,0.018722534,-0.031433105
0.22776794,-9.77066,0.5845032,0.045532227,0.0025482178,-0.032043457
0.26382446,-9.756287,0.5700836,0.047058105,-0.007843018,-0.030822754
0.36239624,-9.844925,0.61331177,0.05041504,-0.011810303,-0.028381348
0.4633789,-9.933594,0.65415955,0.048583984,-5.187988E-4,-0.025024414
0.5739746,-9.890457,0.63974,0.038497925,0.014450073,-0.022277832
0.5739746,-9.773056,0.55088806,0.030563354,0.03491211,-0.024108887
0.46098328,-9.737106,0.55326843,0.02659607,0.04560852,-0.032348633
0.3239441,-9.75148,0.59651184,0.026901245,0.0471344,-0.038146973
0.2734375,-9.816193,0.7046051,0.026290894,0.04071045,-0.036315918
0.36720276,-9.842529,0.7334137,0.01927185,0.03857422,-0.02746582
0.4393463,-9.847321,0.70700073,0.007965088,0.035827637,-0.016159058
0.41290283,-9.8281555,0.71661377,0.0055389404,0.026351929,-0.008834839
0.33355713,-9.799408,0.7334137,0.006149292,0.024505615,-0.0066986084
0.30229187,-9.804199,0.7238159,0.007369995,0.026046753,-0.0048675537
0.30711365,-9.782639,0.7238159,0.0070648193,0.023590088,-0.0048675537
0.29026794,-9.801804,0.71902466,0.006454468,0.011688232,-0.004547119
0.2806549,-9.866486,0.7262268,0.005218506,-0.001449585,-0.0018157959
0.26623535,-9.8688965,0.71180725,6.5612793E-4,-0.0032806396,0.0043029785
0.2830658,-9.818573,0.6661682,-0.002090454,0.005264282,0.011016846
0.29508972,-9.816193,0.6541748,-0.0036315918,0.008026123,0.012237549
0.2975006,-9.840149,0.649353,-2.593994E-4,-0.006942749,0.010406494
0.26623535,-9.847321,0.6373291,9.613037E-4,-0.016418457,0.007659912
0.23738098,-9.849731,0.61813354,0.0037078857,-0.024963379,0.008270264
0.2494049,-9.866486,0.5820923,0.0067596436,-0.0234375,0.012237549
0.30950928,-9.90004,0.5508728,0.009811401,-0.022827148,0.017425537
0.32392883,-9.943176,0.51724243,0.01499939,-0.026489258,0.019882202
0.4393463,-9.983887,0.4403839,0.01928711,-0.0393219,0.01864624
0.41290283,-9.768265,0.19778442,0.027526855,-0.04573059,0.016830444
0.36480713,-9.756287,-0.037628174,0.028137207,-0.08299255,0.007965088
0.3936615,-9.940765,-0.34269714,0.028442383,-0.14988708,-0.02746582
0.47540283,-10.08931,-0.28744507,-0.019195557,-0.2341919,-0.07115173
0.34317017,-10.187546,0.123306274,-0.025619507,-0.34353638,-0.09893799
0.3864441,-9.935974,0.19776917,4.5776367E-5,-0.2967987,-0.07511902
0.3191223,-9.775452,-0.071258545,0.034866333,-0.16882324,-0.03541565
-0.012664795,-9.926392,-0.23939514,0.09197998,-0.171875,-0.016174316
-0.0054626465,-10.127655,0.02722168,0.11946106,-0.24914551,0.010101318
0.30470276,-10.37442,0.18334961,0.16526794,-0.24885559,0.031784058
0.67497253,-10.292969,8.087158E-4,0.25720215,-0.21278381,0.034225464
0.86009216,-10.091705,0.06565857,0.3460846,-0.25524902,0.03300476
0.8312378,-10.031815,0.10890198,0.43740845,-0.29891968,0.033920288
0.7999878,-10.134842,0.10650635,0.55163574,-0.27877808,0.020187378
0.9610748,-10.036606,-0.011184692,0.6903076,-0.21156311,-0.014038086
1.1029205,-10.376816,-0.5588684,0.83203125,-0.14193726,-0.09436035
1.4924164,-10.491821,-0.3474884,0.90045166,-0.18927002,-0.18782043
1.196701,-9.435226,-0.0063934326,0.92152405,-0.22592163,-0.25593567
0.96347046,-8.287582,0.123306274,0.92427063,-0.2809143,-0.26142883
1.3313446,-7.7149506,0.98083496,0.91082764,-0.5472412,-0.22935486
1.9612579,-8.059967,1.9248352,0.98168945,-0.6929321,-0.1856842
2.2425537,-9.420853,3.1282501,1.1444855,-0.69996643,-0.24554443
2.6849518,-10.144424,4.0770416,1.23703,-0.50112915,-0.2876892
2.8292084,-9.507111,3.2459412,1.1371613,0.21328735,-0.22264099
1.7472839,-8.443314,2.6694489,1.0931702,0.5862274,-0.25105286
0.7062073,-7.3435974,1.8551636,1.3008728,0.8650818,-0.3881836
0.23979187,-7.350769,2.49411,1.487793,0.78842163,-0.5146332
-0.3564911,-7.5328674,3.937729,1.524765,0.4051056,-0.58335876
-0.85417175,-8.007248,4.706375,1.5644531,0.18304443,-0.5876465
-1.7437592,-8.016846,5.1243286,1.6463165,0.06239319,-0.5940552
-0.9022522,-7.7676697,5.0330505,1.6982422,0.19648743,-0.5063782
0.07388306,-7.5184937,5.174759,1.7122955,0.32232666,-0.34024048
0.34558105,-7.5256653,5.292465,1.7159576,0.18855286,-0.1979065
0.70381165,-6.354065,5.1915894,1.5476532,0.28720093,-0.09161377
1.3000793,-5.2998505,5.623947,1.4315948,0.27223206,-0.11665344
0.8216095,-5.8437347,5.38855,1.6060028,0.17938232,-0.35916138
0.5355072,-6.8164825,5.568695,1.9181671,0.053222656,-0.5216675
0.39605713,-7.1638947,5.919388,1.9410858,0.04069519,-0.4282074
0.34796143,-6.0953064,7.233307,1.7391815,0.25846863,-0.2687683
0.6821747,-4.7895203,6.8513794,1.7758331,0.4402008,-0.27426147
1.0644531,-4.856613,6.296509,1.8909912,0.34552002,-0.42666626
0.8769226,-6.6511536,8.086014,1.8717499,0.30581665,-0.47859192
0.23738098,-7.549637,7.845825,1.8372345,0.40875244,-0.40071106
1.1822662,-6.2678223,8.323822,1.6558075,0.4264679,-0.24310303
1.7689056,-4.4948273,7.8698425,1.6368561,0.39744568,-0.22782898
1.2543945,-4.327118,7.6776733,1.6469421,0.36965942,-0.3527527
1.1630249,-5.402878,7.9803467,1.7416382,0.39378357,-0.4807434
1.4972382,-5.8317566,8.515991,1.8189087,0.3895111,-0.5522003
1.4779968,-5.2567444,9.183746,1.8711395,0.35591125,-0.5424347
1.333725,-4.233673,9.78186,1.8592224,0.3140564,-0.43278503
1.2087097,-3.7065582,10.005234,1.799057,0.28871155,-0.37199402
1.0380096,-3.5148926,10.079697,1.7327728,0.28993225,-0.38787842
0.95625305,-3.584381,9.736206,1.7208557,0.306427,-0.40467834
1.6871643,-3.6011505,10.219025,1.6854248,0.28108215,-0.3646698
1.6607208,-2.9446564,10.161362,1.6613007,0.27526855,-0.29075623
0.7591095,-2.2809906,10.346329,1.5562286,0.29084778,-0.20217896
0.44895935,-1.9096222,11.292725,1.427948,0.28015137,-0.1343689
0.8023834,-0.97520447,11.713074,1.322876,0.25144958,-0.032669067
1.1437988,-1.0087585,12.6618805,1.1225128,0.2841339,0.044006348
0.7254486,-0.57987976,14.376907,0.9120636,0.31376648,0.106933594
0.06665039,-0.92729187,14.79007,0.6952057,0.37850952,0.20375061
0.028198242,-1.3370056,13.11586,0.37846375,0.3678131,0.26879883
0.040222168,-1.044693,11.05011,-0.0066986084,0.18457031,0.39616394
0.3191223,-0.7619629,8.6409,-0.25502014,0.1842804,0.4786377
0.06185913,-0.52957153,8.405487,-0.24554443,0.3143921,0.5461426
1.3818207,-0.009643555,8.881088,-0.18629456,0.35409546,0.55773926
1.0572357,0.07899475,9.539246,-0.063812256,0.37669373,0.45817566
0.46818542,-0.23008728,9.010788,-5.79834E-4,0.41090393,0.35646057
0.31192017,-0.34986877,9.342285,0.019561768,0.39562988,0.30239868
0.5355072,-0.69488525,9.755417,0.03086853,0.45793152,0.2913971
0.41290283,-0.83384705,10.046066,0.09011841,0.51138306,0.24620056
0.09552002,-0.22529602,10.243042,0.12617493,0.5718689,0.2260437
-0.24829102,-0.20133972,10.677811,0.05316162,0.54927063,0.21565247
-0.67144775,-0.4912262,10.733063,0.052246094,0.50161743,0.19732666
-0.59210205,-0.690094,10.312698,0.09776306,0.43441772,0.21382141
-0.22424316,-0.43373108,10.202194,0.11669922,0.38311768,0.26239014
-0.37332153,0.22994995,9.496002,0.158844,0.42770386,0.24131775
-0.56085205,0.29942322,9.351883,0.13471985,0.40722656,0.18695068
-0.916687,0.17243958,8.475159,0.036376953,0.34980774,0.11393738
-1.1426849,0.4048462,8.90271,-0.2003479,0.21298218,0.04949951
-1.4504395,0.27786255,10.733063,-0.40101624,0.29942322,0.019256592
-1.5129547,-0.8074951,12.299179,-0.123062134,0.32476807,0.011932373
-1.9865875,-0.31393433,11.122177,0.23368835,0.2532959,-0.047927856
-1.9914093,0.019104004,8.609665,0.3314209,0.23986816,-0.06350708
-1.66922,-0.3786316,8.972382,0.13502502,0.1378479,-0.032348633
-1.4913025,-0.72125244,9.464783,-0.010360718,0.10394287,-0.013717651
-1.2172241,-0.78593445,9.762634,-0.056488037,0.14852905,-0.0027160645
-1.2436676,-1.0015717,10.564911,-0.05831909,0.06361389,-0.022277832
-1.2629089,-1.2866821,10.5312805,0.004928589,0.044662476,-0.039993286
-1.2508698,-1.3777161,9.887527,0.059295654,0.06819153,-0.022888184
-1.2701111,-1.3921204,9.476791,0.044326782,0.08345032,0.017730713
-1.303772,-1.3034515,9.560852,-0.0014953613,0.06239319,0.06355286
-1.291748,-1.2627258,9.885132,-0.030807495,0.030319214,0.09593201
-1.2701111,-1.1788635,10.053268,-0.0149383545,0.017181396,0.10935974
-1.2773438,-1.0231323,9.983627,0.016525269,0.02696228,0.115478516
-1.3181915,-0.9129181,9.887527,0.014694214,0.044677734,0.120666504
-1.3638916,-0.8410492,9.925964,0.014083862,0.03703308,0.12921143
-1.3879242,-0.9368744,9.949982,0.011947632,0.012283325,0.12983704
-1.3254242,-0.90093994,9.803467,0.01133728,-0.00541687,0.13258362
-1.2412567,-0.7907257,9.777054,0.016525269,-0.010910034,0.13838196
-1.1763458,-0.7188568,9.729004,0.017745972,-0.006942749,0.12768555
-1.0320892,-0.67092896,9.796265,0.006149292,-0.033218384,0.106918335
-1.121048,-0.63739014,9.839493,-0.0036315918,-0.046951294,0.088897705
-1.0633545,-0.72125244,9.873123,-0.0018005371,-0.044815063,0.07148743
-1.1499023,-0.7284241,9.839493,0.005844116,-0.03504944,0.05897522
-1.0825958,-0.79074097,9.849106,0.001876831,-0.031677246,0.048583984
-1.0633545,-0.75479126,9.8611145,0.0015716553,-0.026184082,0.039413452
-0.99842834,-0.7835388,9.796265,-2.593994E-4,-0.018249512,0.029037476
-0.9431305,-0.8218689,9.817886,-0.003326416,-0.01977539,0.024154663
-0.95996094,-0.8410492,9.858704,-0.00881958,-0.019470215,0.02079773
-1.0296936,-0.8218689,9.889938,-0.0066833496,-0.008163452,0.016815186
-1.0657501,-0.8122864,9.906754,-8.8500977E-4,-0.0063323975,0.011627197
-1.1282654,-0.814682,9.882736,0.0043182373,0.008636475,0.009185791
